@RELATION Untitled

@ATTRIBUTE fLength:	real
@ATTRIBUTE fWidth:	real
@ATTRIBUTE fSize:	real
@ATTRIBUTE fConc:	real
@ATTRIBUTE fConc1:	real
@ATTRIBUTE fAsym:	real
@ATTRIBUTE fM3Long:	real
@ATTRIBUTE fM3Trans:	real
@ATTRIBUTE fAlpha:	real
@ATTRIBUTE fDist:	real
@ATTRIBUTE class:	{g,h}

@DATA
93.2141,27.0488,2.9937,0.2389,0.1431,-140.9462,73.9184,-19.695,84.2784,54.8511,h
27.6964,16.9705,2.5605,0.3989,0.2022,-6.9001,19.1645,-12.8952,40.7357,204.364,g
122.856,13.6153,2.7638,0.2877,0.149,-60.0852,-94.07,8.8476,87.417,208.02,h
31.6789,20.706,2.7094,0.4102,0.2169,24.5054,-28.2236,-11.0415,2.1147,228.3011,h
57.4837,41.9194,3.0278,0.4152,0.2321,-39.8719,-33.8586,33.4722,81.6526,182.1387,h
31.8057,21.1941,2.8985,0.3007,0.1598,35.0246,10.158,10.9639,9.087,214.598,g
53.9648,17.9148,3.2015,0.2729,0.1412,33.0096,60.642,-6.508,0.857,271.063,g
76.8587,28.5152,2.8564,0.3034,0.1691,-2.287,-50.0302,17.7811,3.196,356.486,g
94.8427,46.5011,4.1613,0.0837,0.044,97.0851,82.8087,-29.6453,3.2764,264.476,g
26.6951,12.1898,2.5647,0.4033,0.2193,3.8699,22.2069,-10.0854,65.584,40.1184,g
20.3187,17.7844,2.525,0.4299,0.2373,4.5947,3.884,5.5003,48.0374,48.0278,g
32.6529,17.3812,2.9413,0.3526,0.2456,21.6438,23.3878,-12.4937,7.4018,261.316,g
21.4951,10.6969,2.1732,0.5503,0.2785,6.7037,-18.2807,-10.0218,1.9866,232.944,g
29.2513,9.5731,2.4836,0.4729,0.2414,26.2465,-23.7278,9.98,20.13,180.921,g
24.1742,18.2276,2.5397,0.329,0.1659,38.9289,-9.7752,-14.8145,86.932,62.1077,g
80.2255,25.295,3.3416,0.189,0.0945,55.2784,84.2022,13.7018,2.792,222.572,g
57.044,10.1702,2.9689,0.332,0.1677,-33.2251,-31.2401,-8.3251,19.5404,54.4481,h
22.2197,9.2053,2.1774,0.5566,0.2751,6.2965,4.7761,-4.2469,42.023,221.3417,h
35.8405,16.121,2.5702,0.526,0.3077,-36.4636,-17.0654,-12.6419,70.9906,166.9839,h
30.0467,10.9231,2.5004,0.6161,0.4502,-31.1992,-15.3189,7.6776,5.4907,299.255,g
98.8112,75.9816,3.8184,0.1509,0.0789,-29.9406,-88.866,13.2628,8.08,370.691,h
268.5557,134.0939,3.5845,0.1042,0.0541,325.4172,113.3479,-101.6647,75.2391,116.3868,h
62.8184,32.4881,3.6949,0.1272,0.0667,-13.9512,58.6506,12.2357,11.533,168.144,g
75.5491,24.8864,3.3198,0.1853,0.1113,1.4511,57.6754,-16.2244,4.418,277.086,g
83.6871,17.2672,2.7118,0.4175,0.2553,-98.3861,-48.3792,-17.8345,26.492,286.746,h
17.7663,11.9747,2.3423,0.5936,0.3272,12.2033,24.6656,6.3376,34.3547,232.347,h
53.1582,16.1254,2.9617,0.2425,0.1262,-4.5017,-39.7663,4.0484,16.39,178.782,g
25.6108,14.1868,2.5838,0.4329,0.2673,16.2564,-9.5178,9.0111,18.184,223.637,g
228.2337,160.8347,4.2233,0.0228,0.0112,-179.9957,-234.6538,66.3715,3.8134,177.4198,h
45.903,17.1103,3.3097,0.2887,0.1541,15.8314,33.2516,-0.9053,0.595,198.018,g
19.3191,10.0015,2.2601,0.6374,0.4203,-5.275,15.1394,-9.2155,29.312,259.82,g
139.725,27.6111,3.4177,0.1877,0.0946,-214.094,86.5908,-23.0895,27.581,130.965,h
97.0232,27.7519,3.2253,0.269,0.1961,-18.1672,58.1563,-16.9043,2.8669,343.473,g
23.6038,17.9022,2.4362,0.4689,0.2656,19.3014,18.5554,-15.0722,1.699,228.875,g
83.1677,17.8399,2.6933,0.458,0.2948,-91.6834,-47.4253,-19.4429,6.489,309.142,g
24.5536,12.5983,2.4843,0.4557,0.2443,-13.2441,-17.6015,5.4512,12.362,180.003,g
13.0566,11.0835,2.1287,0.7584,0.4126,14.7093,-5.0616,-11.5137,58.21,92.8243,g
21.4458,17.2918,2.6835,0.4663,0.287,17.2794,15.1165,14.8169,34.2026,232.04,g
12.644,11.7606,2.0626,0.6926,0.3853,-15.971,9.8408,0,7.5002,114.916,g
45.613,15.8726,2.9447,0.2328,0.1289,-1.5359,-22.7252,-9.3402,5.0398,165.769,g
60.0211,11.574,2.8299,0.3669,0.2152,-51.2201,7.1836,-8.3394,78.666,221.038,h
67.341,23.6828,3.016,0.2342,0.1441,96.9428,42.99,-11.9179,0.256,263.831,g
29.4259,17.0431,2.4526,0.3633,0.2028,-14.6546,-15.5914,8.1478,45.059,142.487,g
205.425,37.7936,3.2727,0.2167,0.1257,46.0952,-210.935,-29.7478,60.058,206.173,h
107.3611,30.2678,3.3726,0.1787,0.1136,-137.0299,31.7457,14.3622,3.4113,241.1253,h
23.6261,14.3355,2.6707,0.4418,0.2487,17.3929,6.9804,7.1168,10.738,201.391,g
42.4594,14.8353,2.6808,0.3191,0.1804,34.6929,29.7121,-15.0021,38.663,227.95,h
84.7047,33.7394,3.0471,0.262,0.1476,18.2757,41.8923,20.8756,3.5519,359.42,g
23.2889,15.7807,2.5593,0.4497,0.2359,-0.338,-15.5673,-10.3174,23.325,95.7377,g
110.1,13.1992,2.8357,0.2613,0.1423,-169.802,56.9024,-9.6361,0.204,251.595,g
43.9765,22.1134,2.8644,0.3518,0.1955,-35.7484,-40.9813,16.4921,24.0983,254.5445,h
70.2768,24.5132,3.3917,0.1294,0.0651,83.3498,48.9676,-12.3834,2.9261,233.617,g
53.652,32.8054,2.8564,0.2227,0.1176,71.2294,37.0518,34.1382,26.4137,197.957,g
27.7996,14.0561,2.6839,0.4203,0.2308,-16.2866,7.6449,-9.2172,38.023,97.7341,h
135.273,65.3513,3.5261,0.1096,0.0603,-23.0291,98.8722,-30.6597,24.4469,31.5625,h
29.8424,11.0503,2.2857,0.4764,0.2834,-3.9082,-16.1008,-8.3781,62.5605,142.3577,h
19.7239,11.9991,2.2833,0.6563,0.4193,10.2977,20.551,6.8192,60.3974,95.4172,g
88.7648,26.6888,3.2815,0.239,0.1247,25.9521,23.5684,-3.1175,4.094,357.315,g
25.4865,12.6133,2.6712,0.4733,0.2377,-20.2767,-23.8588,-6.8231,55.9291,188.155,g
28.0583,13.5989,2.6588,0.477,0.2726,3.8362,-24.8641,6.1632,51.9988,233.2795,h
36.825,11.5535,2.8017,0.3883,0.1997,5.4328,24.191,-6.8783,79.4669,93.9087,h
16.0737,7.1383,2.3675,0.3923,0.2199,-2.0537,18.7109,-7.4791,22.455,138.491,h
46.3042,26.6742,3.1868,0.2276,0.1161,28.1275,30.6148,-18.8549,7.0879,137.225,g
24.8562,10.9226,2.4306,0.5046,0.269,-8.4249,-19.4875,-5.3051,22.9883,146.813,g
69.675,31.6251,3.894,0.1257,0.0634,57.3539,57.6605,14.7282,1.649,267.464,g
81.5522,17.7917,2.5393,0.3776,0.1619,-104.406,33.2864,-15.1269,55.654,235.0356,h
58.6083,27.0816,3.2598,0.2468,0.1262,25.4293,47.4135,29.0911,0.558,265.44,g
62.7921,25.7291,3.3498,0.2029,0.1187,41.2823,57.4163,-21.3179,2.477,223.414,g
64.3131,17.1774,2.6196,0.3289,0.2101,60.6011,62.0226,-13.2526,6.749,33.7399,g
26.466,18.778,2.6107,0.4044,0.2463,13.4573,9.0185,6.0375,6.6995,169.81,g
19.9761,7.328,2.1833,0.741,0.4033,2.3635,-9.3424,-5.238,19.965,165.975,g
22.2889,15.3443,2.4533,0.4437,0.2729,25.7137,13.2894,-7.4476,25.192,161.888,g
43.7985,15.563,2.6902,0.2714,0.1357,45.5099,28.5198,6.3077,6.324,147.389,g
12.9947,10.7499,2.1688,0.7525,0.4847,13.3733,-4.7981,-7.0574,15.465,179.693,g
64.4241,12.0032,2.4175,0.5736,0.3576,-64.5959,-48.5435,-6.9758,6.6945,265.905,g
21.9669,5.5556,2.277,0.6855,0.3896,28.0178,5.4385,9.4953,69.1463,135.6443,h
49.572,15.4848,2.6294,0.2418,0.1209,-5.3797,-21.1715,-11.0662,27.711,240.566,h
89.3234,31.0659,3.2227,0.1473,0.0793,-112.504,-59.0359,-24.6718,9.3521,220.389,g
58.6289,24.0694,3.2105,0.1509,0.0785,60.4266,21.5231,-8.1682,2.2837,198.016,g
34.9856,23.1396,2.8392,0.2969,0.1571,18.1047,-20.4761,-11.7366,20.0586,137.561,g
34.2352,16.4455,2.7042,0.2984,0.1709,0.0841,13.0574,-2.954,74.421,86.2714,h
50.183,22.5997,2.8707,0.2734,0.138,-1.5415,19.0335,-14.8383,23.816,269.603,g
45.041,21.7446,3.2604,0.2092,0.1156,28.9406,18.7778,13.4478,11.531,206.449,g
39.0742,13.3756,2.6976,0.3477,0.1968,27.2286,-11.3443,10.7487,76.9572,126.2277,h
29.3664,17.6795,2.7328,0.3108,0.1582,8.0455,20.1591,5.8608,52.9899,214.79,h
102.416,29.5979,3.3576,0.1598,0.088,-80.0218,61.0851,13.7615,7.5904,283.61,g
35.9312,22.143,2.8136,0.2704,0.1406,-6.3018,29.1571,-17.475,15.5754,144.56,g
103.257,30.7338,2.9358,0.2122,0.1188,-2.5325,71.1551,20.4062,7.91,56.3035,g
39.176,20.0959,2.6889,0.3517,0.1995,-14.2223,28.2399,-8.3427,47.9794,247.272,h
12.7943,11.4884,2.1123,0.7104,0.4131,-15.2398,9.0086,-5.7111,60.835,70.4403,g
38.7641,20.0218,2.6279,0.2921,0.1543,-49.9354,-21.701,-13.0915,19.7802,136.965,h
62.3288,16.3919,2.7447,0.3222,0.1755,42.9253,60.1055,10.5693,17.5637,119.108,g
18.7977,15.7316,2.4241,0.5198,0.2731,-12.7123,-17.6937,-12.031,38.1018,57.3645,g
26.9787,13.9285,2.5224,0.4625,0.2568,31.9032,18.0542,-11.3593,72.624,35.0255,g
23.0075,12.2089,2.4427,0.4495,0.2635,11.3062,-18.178,-16.4176,37.7458,140.8033,h
33.603,23.2454,2.7308,0.2342,0.118,-33.4196,6.4897,-16.4889,1.3108,97.2798,g
22.3887,15.4317,2.7547,0.4908,0.2735,7.5769,-8.1747,-7.151,52.3737,37.9962,g
28.8261,17.6026,2.7296,0.3187,0.1761,14.0467,9.5193,9.2501,88.0136,100.509,g
80.2462,32.6767,2.9614,0.318,0.1678,-43.8797,-94.1301,18.0536,76.528,194.025,h
187.586,76.866,3.1796,0.3393,0.2067,-117.187,-181.098,61.1205,53.7089,300.532,h
20.2907,12.5585,2.4935,0.5875,0.3804,14.551,15.3643,9.4182,42.537,214.279,h
21.6479,6.754,2.1477,0.7117,0.4235,-22.6083,-13.3675,6.4993,1.7721,159.755,g
27.0703,6.918,2.2474,0.5721,0.3223,7.5857,23.7032,12.041,48.8129,108.5998,h
41.8052,39.6102,2.7351,0.2754,0.1289,-49.1386,-24.6032,21.414,9.5109,272.2625,h
101.308,67.1717,3.1845,0.2243,0.1285,-48.936,-122.331,55.0747,48.329,106.205,h
180.7107,43.4046,3.6852,0.0896,0.0392,-21.5309,67.5287,-27.3058,33.9,125.6218,h
82.6154,34.4947,3.5741,0.2674,0.1561,25.4538,46.5931,-18.1965,1.979,387.259,g
40.7461,19.4782,3.0754,0.3338,0.1988,41.3998,44.8454,-9.7902,16.855,169.879,g
18.9805,14.728,2.4997,0.5222,0.3465,-0.2513,10.4799,9.5463,72.4482,146.774,h
22.0777,14.9281,2.5611,0.4203,0.2266,26.0561,9.8719,1.0923,24.0431,245.947,h
21.1612,6.9873,2.0626,0.7186,0.3939,-23.2157,-12.0341,-6.2376,52.3913,45.2924,g
50.1521,13.7293,2.382,0.361,0.1888,-66.4702,-24.763,8.4541,2.6206,219.911,g
58.1746,22.3844,3.1623,0.19,0.0967,43.1332,38.4787,13.1044,14.438,98.5945,g
26.6653,5.4643,2.05,0.7274,0.3779,-27.4453,-17.8363,4.8044,66.8422,197.1062,h
37.4432,19.8188,2.9491,0.2979,0.1535,17.8821,34.0512,4.5887,8.7569,198.657,g
20.2834,7.1797,2.0952,0.755,0.3815,22.7089,11.792,5.492,51.983,191.877,g
25.2587,0,2.2162,0.7112,0.3799,-28.5412,-11.4024,0,10.78,138.91,g
101.792,19.2901,3.2609,0.3504,0.1856,-34.933,-55.9212,-6.4543,20.49,347.321,h
75.3265,25.881,3.6141,0.1743,0.0937,30.375,65.9936,12.7916,0.2422,286.684,g
22.7867,10.9825,2.5315,0.5441,0.275,13.6017,19.0918,9.1667,2.559,131.612,g
59.4784,13.5568,2.4141,0.3198,0.1638,67.7316,-35.1098,-5.2625,3.525,235.186,g
25.579,18.0211,2.4065,0.4039,0.202,36.8669,-10.6968,16.8807,24.588,132.624,g
17.4193,8.0879,2.4728,0.7508,0.5774,-1.0364,10.7335,9.1531,39.6144,193.862,h
39.2191,16.9979,2.9784,0.247,0.1266,35.1056,21.9203,-12.6714,9.699,213.216,g
48.0448,4.6115,2.8763,0.4086,0.2213,34.0513,24.3113,4.253,40.7952,166.4561,h
50.3838,17.0337,2.6776,0.2941,0.1544,-80.943,26.9324,14.6149,2.566,249.604,g
124.8245,51.9419,3.2089,0.3628,0.3145,-97.8857,-86.0871,47.9041,21.7952,233.2619,h
47.4331,12.0319,2.2577,0.6077,0.3122,52.698,15.1033,-3.5878,18.4433,155.723,g
91.5943,20.9794,3.0479,0.2768,0.1572,93.9688,83.3389,20.4036,1.703,302.822,g
13.2334,10.4749,2.3355,0.7898,0.4688,13.5829,5.3945,-11.1831,44.4218,101.463,g
24.4525,14.862,2.6069,0.3659,0.1916,4.3642,14.5893,-3.0224,43.6236,50.8796,g
50.0346,20.9776,2.9383,0.2963,0.1746,37.6013,42.5536,-10.2068,6.035,275.673,g
59.7172,25.0527,3.628,0.1724,0.0934,24.2342,49.9711,18.9795,1.706,220.851,g
36.2873,11.8537,2.7962,0.4237,0.2406,37.6148,8.9505,6.4411,74.93,79.1382,h
22.7146,16.1697,2.4314,0.4519,0.2352,11.3707,14.0026,11.3514,15.825,228.628,h
41.8364,20.2518,2.8698,0.2537,0.137,-14.0923,32.9319,-13.6728,20.879,180.146,g
20.4556,10.9666,2.2856,0.6114,0.3083,14.7209,17.8799,-5.9276,23.821,229.161,g
26.5153,12.6908,2.49,0.5146,0.2994,-5.7087,18.4502,-8.7745,0.4206,160.912,g
26.953,23.4987,2.714,0.2459,0.1325,-16.8729,22.4574,16.5018,76.0984,241.3646,h
21.7316,16.7682,2.5079,0.413,0.2252,25.4822,8.7312,-11.0278,58.0948,105.364,g
21.7283,10.6288,2.3139,0.6019,0.3519,17.4416,17.9036,-7.5813,32.7666,217.683,g
31.9543,15.3539,2.6604,0.3213,0.1781,14.7364,19.2773,-6.4606,2.124,150.524,g
45.0286,17.5759,3.0779,0.2608,0.1333,-9.0442,-12.8998,13.0118,11.8623,168.228,g
53.9765,21.0655,2.5557,0.2837,0.1433,6.8371,40.0827,14.2929,1.843,170.195,g
37.5499,26.0823,2.9987,0.2457,0.1239,-6.2596,26.39,-17.8173,26.688,100.975,g
13.0051,10.7559,2.4289,0.7561,0.4823,13.4222,-4.73,7.986,8.4921,121.258,g
35.0517,12.7947,2.4293,0.4969,0.3134,17.8951,-10.8897,11.6452,40.8358,213.9211,h
85.0908,21.8638,3.3523,0.1706,0.1024,-83.0028,59.2178,-9.9476,0.4645,277.977,g
64.4071,23.9433,3.3524,0.2279,0.1219,40.9853,57.5182,8.8787,4.8251,238.272,g
49.0702,11.078,2.8231,0.3696,0.2006,33.0531,37.3822,6.7326,40.215,236.19,h
139.7989,90.8769,3.6631,0.1837,0.1067,-115.1394,-128.0299,-62.1186,53.7335,407.4667,h
19.1704,17.5386,2.4969,0.4299,0.2245,14.3046,12.844,15.7468,12.502,203.272,g
24.8732,10.6854,2.3971,0.517,0.3307,13.7192,20.6316,-7.3335,1.727,201.07,g
40.1959,32.5425,3.4637,0.1987,0.1167,5.7147,19.8578,13.7549,10.0734,125.409,g
26.9117,7.0355,2.3979,0.696,0.43,-14.6418,-11.7778,5.4555,18.547,195.489,g
27.8273,16.898,2.5575,0.3075,0.1537,11.2961,-12.7324,9.2499,43.696,204.068,g
31.966,15.1393,2.5635,0.3552,0.209,1.3463,-16.7435,-10.7755,10.655,169.87,g
20.3675,10.4812,2.2304,0.6118,0.35,-5.3881,16.5079,7.8064,86.1169,34.6583,g
119.781,64.5416,3.6206,0.081,0.0423,-84.6566,-56.4028,21.8644,22.611,256.504,h
49.7403,23.7094,2.7263,0.2329,0.1192,35.1742,-29.4208,20.3422,34.582,180.167,h
29.4785,12.891,2.4306,0.3636,0.1911,28.8318,17.0786,-7.189,59.3545,107.011,g
70.1449,19.9188,2.8335,0.4872,0.2854,-85.8732,35.4051,17.3513,5.0238,276.312,g
195.667,63.7584,3.0978,0.3313,0.2375,-137.388,-172.467,-56.3005,30.6207,195.1,h
11.6825,0.6564,2.4734,0.648,0.3579,-7.2487,3.3382,-7.9869,34.996,208.97,h
149.9592,87.8616,3.5358,0.1327,0.0727,169.9821,103.3467,37.9742,87.9998,254.0183,h
164.8907,48.9917,3.5088,0.1682,0.0684,-160.4082,-93.0315,-44.3776,70.847,259.4162,h
41.3532,19.7374,2.7466,0.3692,0.2106,-45.4706,-11.5435,-17.3627,4.09,296.447,g
80.4985,30.1587,3.5162,0.1307,0.0693,78.8852,74.8617,-22.0775,6.046,259.403,g
73.7395,26.2305,3.1828,0.2133,0.1329,51.1073,60.4879,17.2683,9.2393,276.603,g
33.6482,18.1366,2.6767,0.2842,0.1695,33.5232,27.2091,-14.4532,17.38,109.037,g
29.6542,16.3767,2.3355,0.4665,0.261,29.7642,24.3083,14.3846,25.558,250.509,g
21.8458,5.9441,2.5471,0.5719,0.3434,-5.6226,7.9599,4.0324,88.938,216.2979,h
38.9589,22.2936,2.798,0.2659,0.1393,-10.7617,-22.966,15.807,20.615,182.32,g
25.4491,20.9754,2.6986,0.2645,0.1279,46.2691,31.4683,-16.4912,85.952,109.6259,h
34.411,11.1197,2.7332,0.39,0.2043,-26.3862,13.8727,-6.4593,43.3588,86.5933,h
45.1147,16.6948,2.9652,0.3434,0.2118,29.5606,45.5756,-6.0603,12.2356,223.843,g
43.2057,15.0189,2.8417,0.3297,0.2009,26.7122,35.045,-7.2156,4.438,193.438,g
134.979,111.427,3.4087,0.2072,0.1087,-75.6075,-142.65,-69.4388,88.2932,282.304,h
84.2134,20.7409,2.7437,0.3464,0.1775,-74.5245,-52.9464,13.8312,54.1745,106.6013,h
28.8362,11.2117,2.4786,0.4552,0.2309,-23.7812,-16.2585,-8.6529,7.4925,159.247,g
39.2623,12.9771,2.8762,0.3005,0.1775,14.1266,23.5749,3.3937,40.148,138.318,h
17.2258,7.4328,2.2753,0.7958,0.5597,1.0168,3.3196,4.7063,49.9518,84.9872,g
48.6653,21.0471,3.2591,0.2131,0.1187,1.4364,38.7974,-11.5196,11.15,219.497,g
24.4994,16.7933,2.3997,0.3984,0.2092,6.4444,-12.0052,13.2763,33.0576,118.655,h
27.0193,11.9961,2.5416,0.4914,0.2514,8.1878,15.918,-7.8882,1.0613,204.921,g
31.011,0.0033,2.243,0.5886,0.3514,-13.0285,-16.855,0.0001,15.774,95.5705,g
104.763,46.3311,4.0666,0.1006,0.0529,-26.7202,58.1887,30.0512,0.151,334.841,g
25.3624,20.271,2.6005,0.447,0.2403,-14.7557,-29.5837,12.0145,37.2179,149.4033,h
25.9384,16.2946,2.3901,0.4644,0.2424,36.7565,-14.7785,12.5522,26.632,107.972,g
29.5024,14.0183,2.5982,0.4212,0.2308,7.4738,-10.529,8.1991,3.8455,82.6159,g
54.1757,30.0162,3.6714,0.2087,0.1107,22.9775,31.2252,-21.4603,47.73,42.5206,g
31.1839,17.9911,2.7122,0.324,0.1639,19.5221,19.4459,15.0302,8.1352,236.282,g
52.7282,29.6996,3.2543,0.1269,0.0643,2.6595,26.0616,-11.0186,8.2437,134.18,g
125.306,50.3371,3.1935,0.3855,0.309,-104.131,-81.2847,42.6382,19.2743,232.301,h
25.2864,10.0618,2.3953,0.507,0.2998,-7.9511,-18.1736,-7.7926,8.436,180.758,g
92.8875,29.5407,3.7439,0.1827,0.111,-4.4245,62.6831,-20.4523,3.2913,323.935,g
38.7514,22.2191,3.1933,0.2666,0.1612,8.7684,38.9052,-10.5884,13.5898,113.666,g
22.6422,18.3864,2.7697,0.4027,0.2591,7.6687,12.4885,-12.2319,24.134,136.061,h
100.953,37.9854,4.0455,0.0993,0.0498,22.5653,75.94,14.6762,0.804,297.083,g
18.6873,13.5389,2.4014,0.7262,0.375,22.8294,-10.7944,9.7581,34.0054,125.49,g
23.7753,0,2.055,0.7225,0.3656,0,0,-12.3998,38.308,165.548,g
45.0124,10.9257,2.8482,0.3872,0.2362,29.1162,37.9444,-7.2975,39.744,203.119,h
18.1125,16.9482,2.3314,0.4988,0.2541,-7.4528,16.5016,-12.5021,14.9007,96.8673,g
55.4239,16.6488,2.9166,0.3467,0.2482,-45.0366,36.6338,-9.1619,7.785,297.6813,h
39.9641,11.9567,2.6604,0.3388,0.2022,-28.4351,-28.1013,-2.9941,6.987,109.072,g
67.7932,22.1934,3.0607,0.2165,0.1239,30.6521,64.2621,17.9046,6.105,276.753,g
140.227,74.6445,3.6987,0.0981,0.0509,-209.157,-92.4478,-75.952,10.207,331.791,h
31.6176,17.0671,2.7767,0.3629,0.1931,25.9072,11.435,-7.234,2.98,146.036,g
169.0402,35.3614,3.2894,0.3349,0.1986,-162.2329,70.4636,-9.7764,48.5542,326.2363,h
68.0663,22.5312,3.1543,0.2243,0.1251,76.9274,47.619,12.6088,10.4946,241.118,g
75.5072,25.994,3.4212,0.2457,0.1598,-48.7551,74.3902,15.5433,4.096,291.434,g
48.1337,22.3934,2.752,0.2867,0.1602,33.335,26.3135,-17.4034,14.1339,264.22,g
59.6387,11.1521,2.8839,0.3109,0.1681,12.581,66.6322,10.9432,36.0506,257.8417,h
32.1447,19.3534,2.635,0.343,0.1796,20.9922,12.7919,8.2013,62.3724,74.779,g
37.9315,20.0353,2.9307,0.2745,0.1507,1.7077,-12.1019,-8.311,10.223,186.284,g
20.0503,7.2266,2.1477,0.7616,0.3879,4.0452,-11.4259,5.2307,4.075,186.949,g
103.8751,43.5467,3.554,0.2919,0.1803,13.2961,53.9875,-32.5059,17.1784,346.1485,h
32.1883,26.3732,3.0918,0.2509,0.1437,-1.2859,27.8853,-16.113,13.5301,79.089,g
94.012,18.8373,2.8929,0.3417,0.1913,55.5076,105.671,-14.3732,34.667,308.911,h
28.1793,19.9194,2.736,0.3306,0.1754,-2.881,-26.1843,-7.9702,10.836,96.4366,g
24.0631,10.2463,2.4601,0.5269,0.2652,-15.2259,16.2003,6.3309,11.6251,94.0879,g
45.8448,25.5516,3.1402,0.1926,0.1162,69.452,23.7428,12.6999,0.8053,189.467,g
39.1431,20.9245,2.8739,0.2567,0.1504,22.0114,36.095,-15.6353,14.8637,131.863,g
19.9609,10.8728,2.2878,0.6186,0.3325,-7.15,17.3875,-7.5802,9.768,190.531,g
63.0359,15.7418,3.2057,0.1818,0.0931,-0.0722,49.2069,-6.9608,1.9109,187.249,g
30.3505,16.9792,2.6551,0.3673,0.2046,38.9004,25.4193,-14.8939,8.379,188.172,g
75.4781,27.9538,3.2227,0.1743,0.0919,63.5389,60.1896,-8.8066,10.617,222.78,g
31.8861,15.6996,2.5145,0.4434,0.2339,18.5376,28.5424,12.9482,19.612,146.454,g
25.2295,10.3237,2.2902,0.5426,0.3037,20.3085,26.8131,-9.9377,12.7764,107.4802,h
39.7304,17.798,2.7589,0.3014,0.1681,-10.5292,-22.7174,12.3255,5.7523,172.735,g
135.8838,52.4818,3.4942,0.1159,0.0645,7.5169,188.7137,-45.8003,85.6517,288.441,h
48.8508,32.4104,3.0372,0.2487,0.1537,11.3851,52.4496,-23.5629,5.328,113.173,g
16.1728,8.3216,2.2174,0.8383,0.5297,0.187,5.7161,-14.0271,81.6645,138.802,h
27.0631,9.8894,2.3233,0.4371,0.2209,-41.1647,17.1037,-6.4295,59.5071,95.7948,g
91.757,38.4914,3.3803,0.1916,0.1014,47.9548,126.475,-25.2647,27.0741,49.8535,g
45.4329,10.4937,2.49,0.466,0.2605,56.2918,25.3086,5.1673,72.747,189.825,h
33.7801,14.7812,2.4378,0.4526,0.2646,-34.2524,-19.3872,-10.7488,66.755,144.69,h
42.3725,20.2021,3.2909,0.2533,0.1343,-4.4911,26.362,-11.1395,0.6925,182.477,g
24.332,0,2.0846,0.6831,0.3416,0,0,8.6597,17.9481,245.788,g
23.3736,10.7934,2.4526,0.4832,0.2663,8.9849,18.9219,3.391,6.5289,214.57,g
32.7716,22.3119,2.5775,0.2328,0.1204,5.8112,18.6852,19.8618,27.3093,95.8153,g
24.1371,9.6727,2.5321,0.5786,0.3098,9.5534,-15.0734,8.3869,55.2987,145.979,h
13.5634,10.0317,2.4158,0.8177,0.4127,-14.9156,-2.7401,11.8423,33.723,197.661,h
50.0449,32.9152,2.9472,0.2021,0.1056,-30.7985,-37.444,19.2442,69.094,94.9161,g
12.1557,11.3919,2.5554,0.8075,0.42,6.8019,18.6748,16.8511,2.9939,235.5998,h
50.1452,22.7334,3.0929,0.2366,0.1304,4.9159,-26.6349,16.3032,1.2521,219.949,g
24.8368,14.4621,2.4571,0.3909,0.2321,4.7521,17.2153,5.7761,6.437,161.127,g
41.9869,14.8955,2.6154,0.3491,0.2218,32.7394,38.5268,-12.0441,18.8358,142.196,g
18.155,9.9203,2.3522,0.6889,0.3667,20.7872,11.8396,-6.7104,16.0923,187.323,g
82.9688,29.1319,3.5263,0.1238,0.0621,15.5443,69.876,-20.9311,14.1164,204.233,g
73.4303,29.8695,2.9198,0.2441,0.1162,-29.7888,-73.9524,21.9689,6.0497,190.8169,h
35.914,25.5262,3.3118,0.2478,0.1256,21.2094,18.594,15.7727,1.746,151.84,g
35.3809,13.331,2.8395,0.3459,0.1845,47.2649,16.8269,6.3108,8.4671,206.343,g
39.7973,19.6812,2.8296,0.2665,0.1355,-52.2965,14.7952,-9.7234,4.4105,186.205,g
25.6681,12.7911,2.5798,0.4263,0.2461,-18.5243,-14.9176,-2.5865,1.1917,160.575,g
63.9423,14.0043,3.1664,0.2204,0.1108,-32.9512,-31.0729,12.8024,70.9378,214.8704,h
63.8752,50.1221,3.3707,0.2933,0.1863,-6.8777,-83.5574,53.9488,21.7731,189.7358,h
37.6679,27.659,3.4526,0.1813,0.0922,-19.7226,28.0777,-23.4211,22.924,120.77,g
76.5193,31.7968,3.5272,0.1658,0.0916,74.3815,73.5896,21.8943,7.611,234.68,g
46.8533,18.5177,2.501,0.4341,0.2507,4.1388,-37.606,2.339,49.1002,109.4236,h
42.1568,36.3351,3.1214,0.1369,0.0715,6.552,21.2319,-11.2716,21.4458,115.849,g
141.093,38.294,3.3708,0.1205,0.0637,127.643,76.9987,-41.4397,70.897,234.758,h
61.7264,31.8462,3.1037,0.2187,0.1713,-51.011,-20.0329,-14.3575,38.7303,299.8863,h
27.3537,20.329,2.7683,0.3018,0.1594,20.8005,-6.9402,-9.784,1.824,97.7648,g
34.2579,19.7557,2.5723,0.3927,0.2371,13.4421,19.1813,-14.3546,73.6632,208.4332,h
47.0554,10.3331,2.3738,0.5243,0.2685,-44.1325,-29.7325,9.547,18.374,189.998,g
33.2708,27.8147,3.0894,0.2336,0.1209,4.5532,-15.6015,-26.8701,43.7444,126.727,g
31.7294,16.8654,2.5563,0.3278,0.1736,28.7009,23.9576,-16.146,5.534,107.999,g
51.326,17.6006,3.0554,0.3002,0.2047,10.5117,53.6403,7.9215,7.26,247.871,g
